2.96,259.14,82.86,-12.26
2.97,259.75,82.74,-12.75
2.98,260.87,82.61,-12.26
2.99,260.7,82.49,-12.75
3,261.65,82.37,-12.26
3.01,262.26,82.24,-12.26
3.02,262.87,82.12,-12.26
3.03,263.21,82,-12.26
3.04,264.34,81.88,-11.28
3.05,265.21,81.76,-11.77
3.06,266.25,81.64,-11.77
3.07,267.2,81.53,-11.77
3.08,268.07,81.41,-11.77
3.09,269.11,81.28,-12.75
3.1,269.97,81.16,-12.75
3.11,270.41,81.04,-11.77
3.12,271.45,80.92,-12.26
3.13,272.66,80.8,-12.26
3.14,273.18,80.68,-11.77
3.15,274.05,80.56,-12.26
3.16,275.7,80.44,-11.77
3.17,276.04,80.32,-11.77
3.18,277.09,80.2,-12.26
3.19,277.43,80.08,-11.28
3.2,278.21,79.96,-11.77
3.21,279.08,79.84,-12.26
3.22,279.69,79.72,-11.28
3.22,279.69,79.72,-11.28
3.23,279.77,79.6,-12.75
3.24,281.42,79.48,-11.77
3.25,281.86,79.36,-11.77
3.26,282.47,79.24,-13.24
3.27,282.73,79.11,-12.26
3.28,283.77,78.99,-12.75
3.29,284.46,78.86,-12.26
3.3,285.42,78.74,-12.26
3.31,286.02,78.62,-12.26
3.32,287.59,78.49,-12.26
3.33,287.67,78.37,-12.75
3.34,288.72,78.25,-12.26
3.35,289.76,78.12,-12.26
3.36,290.63,78,-12.75
3.37,291.67,77.88,-11.77
3.38,292.02,77.76,-11.77
3.39,292.54,77.64,-11.77
3.4,293.93,77.52,-12.75
3.41,294.54,77.4,-11.77
3.42,295.75,77.28,-12.26
3.43,296.88,77.15,-11.77
3.44,297.23,77.04,-11.77
3.45,298.28,76.92,-12.26
3.46,299.49,76.8,-12.26
3.47,299.84,76.68,-11.28
3.48,300.01,76.56,-11.28
3.49,301.23,76.45,-11.28
3.5,301.75,76.33,-11.77
3.51,302.1,76.22,-11.28
3.52,303.32,76.1,-11.77
3.53,303.93,75.99,-12.26
3.54,304.54,75.87,-11.28
3.54,304.54,75.87,-11.28
3.55,305.75,75.75,-11.28
3.56,306.02,75.63,-12.26
3.57,306.8,75.51,-12.26
3.58,307.93,75.39,-11.77
3.59,308.89,75.27,-12.26
3.6,309.24,75.15,-11.77
3.61,309.93,75.03,-12.26
3.62,310.37,74.91,-11.77
3.63,311.06,74.79,-11.77
3.64,312.19,74.68,-12.26
3.65,313.07,74.56,-11.77
3.66,312.72,74.44,-11.77
3.67,314.63,74.31,-12.26
3.68,315.68,74.19,-12.75
3.69,315.76,74.08,-11.77
3.7,316.55,73.96,-11.28
3.71,317.24,73.84,-11.28
3.72,318.03,73.72,-12.26
3.73,318.73,73.61,-11.28
3.74,319.34,73.49,-11.77
3.75,320.55,73.37,-11.77
3.76,321.16,73.26,-11.77
3.77,322.04,73.14,-11.28
3.78,322.73,73.03,-11.28
3.79,323.17,72.91,-11.77
3.8,324.04,72.79,-11.28
3.81,325.09,72.68,-12.26
3.82,325.09,72.56,-11.77
3.83,326.22,72.44,-12.26
3.84,327,72.32,-12.26
3.85,327.61,72.2,-11.28
